0.93,0.0,0.02,0.62,0.02,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,1.0,0.02,0.17,0.55,0.25,0.09,0.27,0.01,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,attack
0.0,0.0,0.02,0.62,0.02,0.17,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.62,0.02,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,attack
0.0,0.0,0.02,0.62,0.02,0.33,0.0,0.0,0.0,0.23,0.0,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.62,0.02,0.33,0.0,0.0,0.0,0.19,0.0,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.62,0.02,0.17,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.27,0.04,1.0,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.01,1.0,1.0,0.0,1.0,0.0,0.0,0.75,0.0,0.31,0.06,1.0,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.62,0.02,0.33,0.0,0.0,0.0,0.12,0.0,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.01,1.0,1.0,0.0,1.0,0.0,0.0,0.75,0.0,0.31,0.07,1.0,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.62,0.02,0.17,0.0,0.0,0.0,0.15,0.03,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.62,0.02,0.33,0.0,0.0,0.0,0.15,0.04,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.62,0.02,0.33,0.0,0.0,0.0,0.0,0.03,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.0,0.02,0.5,0.99,0.25,0.0,0.27,0.08,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.62,0.02,0.17,0.0,0.0,0.0,0.12,0.01,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.0,0.02,0.33,0.55,0.25,0.09,0.35,0.11,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.62,0.02,0.17,0.0,0.0,0.0,0.12,0.03,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.62,0.02,0.33,0.0,0.0,0.0,0.19,0.03,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.62,0.02,0.17,0.0,0.0,0.0,0.23,0.03,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,1.0,0.02,0.17,0.55,0.25,0.09,0.38,0.08,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,attack
0.0,0.0,0.02,0.62,0.02,0.5,0.0,0.0,0.0,0.19,0.04,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.01,1.0,1.0,0.0,1.0,0.0,0.0,0.75,0.0,0.31,0.13,1.0,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
0.0,0.0,0.02,0.62,0.02,0.67,0.0,0.0,0.0,0.12,0.04,0.5,0.0,0.6,0.29,0.31,0.43,0.12,0.33,0.29,normal
